customer_id,source_category,recommended_product_id,recommended_product_name,recommended_category,recommendation_score,expected_order_value_zar,activation_channel
CUST-006326,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3733,178.68,Email + onsite
CUST-006328,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2739,424.65,Email + onsite
CUST-006330,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2516,92.45,Email + onsite
CUST-006331,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3085,185.81,Email + onsite
CUST-006332,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3027,237.70,Email + onsite
CUST-006333,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3519,126.27,Onsite only
CUST-006340,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4760,179.53,Email + onsite
CUST-006341,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.2792,146.45,Email + onsite
CUST-006342,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.5730,104.26,Email + onsite
CUST-006346,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2115,119.97,Onsite only
CUST-006348,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.5052,367.42,Email + onsite
CUST-006351,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4365,211.41,Onsite only
CUST-006353,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5703,191.74,Email + onsite
CUST-006354,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4633,172.05,Onsite only
CUST-006355,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3093,644.25,Onsite only
CUST-006362,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4736,197.75,Email + onsite
CUST-006363,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2448,209.34,Email + onsite
CUST-006364,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3571,636.47,Email + onsite
CUST-006365,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4438,216.95,Email + onsite
CUST-006366,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3844,154.85,Onsite only
CUST-006367,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.5983,212.76,Email + onsite
CUST-006369,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.2738,104.91,Onsite only
CUST-006371,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2104,226.35,Email + onsite
CUST-006372,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2734,147.15,Email + onsite
CUST-006376,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3101,145.01,Email + onsite
CUST-006377,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2947,732.02,Email + onsite
CUST-006378,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2549,149.18,Email + onsite
CUST-006381,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.4892,117.82,Email + onsite
CUST-006383,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2898,209.05,Email + onsite
CUST-006387,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4414,165.80,Email + onsite
CUST-006388,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4467,218.30,Email + onsite
CUST-006390,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4220,178.89,Email + onsite
CUST-006393,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4065,140.35,Email + onsite
CUST-006394,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3172,188.95,Email + onsite
CUST-006395,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4170,205.61,Email + onsite
CUST-006396,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.6383,171.81,Email + onsite
CUST-006397,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4681,136.90,Email + onsite
CUST-006398,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2323,188.05,Email + onsite
CUST-006399,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2392,241.25,Email + onsite
CUST-006401,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3228,194.35,Email + onsite
CUST-006406,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3218,172.75,Email + onsite
CUST-006407,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2721,184.04,Onsite only
CUST-006409,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4714,160.35,Email + onsite
CUST-006413,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.5383,94.25,Onsite only
CUST-006422,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2265,213.38,Onsite only
CUST-006423,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2942,169.66,Email + onsite
CUST-006425,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3343,207.98,Email + onsite
CUST-006427,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.6225,501.96,Email + onsite
CUST-006430,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2523,210.31,Email + onsite
CUST-006431,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2747,147.19,Email + onsite
CUST-006435,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.2475,183.99,Email + onsite
CUST-006436,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.2111,113.65,Email + onsite
CUST-006437,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4890,203.70,Email + onsite
CUST-006444,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4016,146.62,Email + onsite
CUST-006445,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4746,381.02,Email + onsite
CUST-006446,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3142,110.76,Email + onsite
CUST-006448,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2635,189.58,Email + onsite
CUST-006449,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3865,191.52,Onsite only
CUST-006451,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.4730,111.81,Email + onsite
CUST-006452,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4110,145.34,Email + onsite
CUST-006453,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3765,197.15,Email + onsite
CUST-006457,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3238,179.19,Email + onsite
CUST-006458,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4042,171.97,Email + onsite
CUST-006461,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.3824,294.89,Onsite only
CUST-006463,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5278,195.52,Email + onsite
CUST-006465,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5459,159.53,Email + onsite
CUST-006466,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2992,213.53,Email + onsite
CUST-006467,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.4334,246.11,Email + onsite
CUST-006468,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2523,209.73,Email + onsite
CUST-006470,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3672,168.58,Email + onsite
CUST-006475,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4976,205.49,Email + onsite
CUST-006478,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.3240,460.67,Email + onsite
CUST-006479,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2946,615.10,Email + onsite
CUST-006481,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4594,148.92,Email + onsite
CUST-006483,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5468,208.24,Email + onsite
CUST-006485,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3229,174.49,Email + onsite
CUST-006487,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3590,140.73,Email + onsite
CUST-006488,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2337,219.25,Onsite only
CUST-006489,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3758,140.02,Onsite only
CUST-006490,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.6575,185.43,Email + onsite
CUST-006491,Home Essentials,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.4379,103.11,Email + onsite
CUST-006493,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5196,176.24,Email + onsite
CUST-006494,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4696,169.65,Email + onsite
CUST-006500,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2794,146.95,Email + onsite
CUST-006505,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3630,219.28,Email + onsite
CUST-006508,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2533,92.77,Email + onsite
CUST-006509,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2996,149.27,Onsite only
CUST-006510,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4973,182.81,Email + onsite
CUST-006511,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4842,147.95,Email + onsite
CUST-006512,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4451,252.00,Onsite only
CUST-006514,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.4031,692.78,Email + onsite
CUST-006515,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2883,566.66,Email + onsite
CUST-006516,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2468,179.43,Email + onsite
CUST-006517,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4590,148.52,Email + onsite
CUST-006521,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3402,167.48,Email + onsite
CUST-006523,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4110,146.02,Email + onsite
CUST-006524,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4330,744.03,Email + onsite
CUST-006525,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3371,185.38,Email + onsite
CUST-006529,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.3792,224.94,Email + onsite
CUST-006531,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3591,225.07,Email + onsite
CUST-006532,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5328,200.60,Email + onsite
CUST-006534,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2937,175.92,Email + onsite
CUST-006535,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3519,238.47,Email + onsite
CUST-006536,Home Essentials,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.5409,133.05,Email + onsite
CUST-006537,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.4465,123.34,Email + onsite
CUST-006540,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2782,223.90,Email + onsite
CUST-006542,Wellness,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,0.4394,190.96,Email + onsite
CUST-006543,Outdoor,SKU-LIFE-002,Scented Candle Duo,Lifestyle,0.2830,131.63,Email + onsite
CUST-006545,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2441,144.41,Onsite only
CUST-006547,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3430,245.65,Email + onsite
CUST-006565,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4198,141.11,Email + onsite
CUST-006566,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4152,158.59,Onsite only
CUST-006567,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5589,177.26,Email + onsite
CUST-006570,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3626,144.41,Onsite only
CUST-006571,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5223,172.93,Email + onsite
CUST-006574,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2177,372.13,Email + onsite
CUST-006576,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2361,126.64,Email + onsite
CUST-006579,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2148,248.49,Email + onsite
CUST-006580,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.3034,609.29,Email + onsite
CUST-006582,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2462,204.30,Email + onsite
CUST-006586,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2960,294.83,Email + onsite
CUST-006587,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2185,187.59,Email + onsite
CUST-006589,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4127,196.27,Email + onsite
CUST-006593,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2664,152.78,Onsite only
CUST-006594,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4884,155.58,Email + onsite
CUST-006597,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.6513,197.68,Email + onsite
CUST-006598,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4487,155.21,Email + onsite
CUST-006599,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3906,180.04,Email + onsite
CUST-006603,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3326,571.70,Email + onsite
CUST-006604,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4756,204.89,Email + onsite
CUST-006606,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2889,207.82,Email + onsite
CUST-006608,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3757,150.01,Email + onsite
CUST-006609,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.3932,765.64,Email + onsite
CUST-006612,Outdoor,SKU-LIFE-002,Scented Candle Duo,Lifestyle,0.4183,146.07,Email + onsite
CUST-006613,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2435,555.78,Email + onsite
CUST-006614,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3746,144.64,Email + onsite
CUST-006616,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2520,168.50,Email + onsite
CUST-006617,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2960,156.14,Email + onsite
CUST-006618,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.7132,172.07,Email + onsite
CUST-006620,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.2644,228.21,Email + onsite
CUST-006622,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3212,157.87,Onsite only
CUST-006625,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.6497,222.98,Email + onsite
CUST-006626,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.6343,204.85,Email + onsite
CUST-006631,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3982,214.48,Email + onsite
CUST-006633,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5252,165.43,Email + onsite
CUST-006637,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.3194,227.83,Onsite only
CUST-006644,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2472,180.56,Email + onsite
CUST-006645,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4015,192.26,Email + onsite
CUST-006646,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2864,604.26,Onsite only
CUST-006648,Home Essentials,SKU-KIT-004,Copper Water Bottle,Kitchen,0.4146,196.89,Onsite only
CUST-006650,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2356,584.86,Email + onsite
CUST-006656,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3845,88.59,Email + onsite
CUST-006659,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2557,220.10,Email + onsite
CUST-006665,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4465,171.30,Email + onsite
CUST-006667,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2383,152.97,Email + onsite
CUST-006670,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3968,139.64,Email + onsite
CUST-006672,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.6495,252.67,Email + onsite
CUST-006675,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2354,186.19,Email + onsite
CUST-006678,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2362,151.18,Onsite only
CUST-006679,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5995,136.09,Email + onsite
CUST-006680,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5149,149.98,Email + onsite
CUST-006686,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2365,144.34,Email + onsite
CUST-006689,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2822,195.64,Onsite only
CUST-006701,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3316,191.00,Onsite only
CUST-006702,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3239,195.18,Email + onsite
CUST-006704,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3908,185.25,Email + onsite
CUST-006705,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3597,150.45,Email + onsite
CUST-006706,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3580,190.34,Onsite only
CUST-006707,Home Essentials,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.4104,97.64,Email + onsite
CUST-006708,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.3639,135.00,Email + onsite
CUST-006709,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3174,200.06,Email + onsite
CUST-006710,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3623,194.97,Email + onsite
CUST-006711,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2338,151.36,Email + onsite
CUST-006716,Home Essentials,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2601,215.81,Email + onsite
CUST-006717,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.4351,211.12,Onsite only
CUST-006721,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5007,196.92,Email + onsite
CUST-006723,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2202,252.65,Email + onsite
CUST-006724,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3470,191.22,Email + onsite
CUST-006727,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3354,198.27,Onsite only
CUST-006729,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3546,190.02,Email + onsite
CUST-006730,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2321,179.17,Email + onsite
CUST-006731,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4455,219.13,Onsite only
CUST-006732,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3212,196.49,Onsite only
CUST-006733,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2187,158.92,Email + onsite
CUST-006734,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4254,195.01,Onsite only
CUST-006738,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4351,160.82,Email + onsite
CUST-006740,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3285,250.72,Email + onsite
CUST-006742,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.3083,199.47,Email + onsite
CUST-006748,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2909,187.32,Onsite only
CUST-006751,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.4619,125.65,Email + onsite
CUST-006752,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3364,119.28,Email + onsite
CUST-006755,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3335,936.98,Email + onsite
CUST-006756,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2359,221.81,Email + onsite
CUST-006759,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4026,200.15,Email + onsite
CUST-006760,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3564,199.02,Email + onsite
CUST-006761,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3666,171.98,Email + onsite
CUST-006762,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3899,591.93,Email + onsite
CUST-006764,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3921,247.70,Email + onsite
CUST-006767,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4452,204.74,Email + onsite
CUST-006770,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4520,203.98,Email + onsite
CUST-006771,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3834,211.92,Email + onsite
CUST-006772,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2266,601.97,Email + onsite
CUST-006773,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3767,240.87,Email + onsite
CUST-006774,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2876,170.39,Onsite only
CUST-006779,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2484,156.48,Email + onsite
CUST-006781,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3733,238.54,Onsite only
CUST-006782,Home Essentials,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2266,244.40,Onsite only
CUST-006783,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4310,206.75,Email + onsite
CUST-006786,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3453,164.26,Email + onsite
CUST-006787,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4947,193.16,Email + onsite
CUST-006790,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2451,176.91,Email + onsite
