date,customer_id,campaign_id,campaign_name,campaign_status,ad_group_id,impressions,clicks,cost_micros,conversions,conversion_value,currency_code,device,network
18-06-2024,9631831764,239503,retargeting lapsed,paused,605656,99976,9144,60643325897,190.64,4952.35,usd,,search
12-05-2024,4961785935,262517,,enabled,307239,44044,3771,38041666791,269.93,3432.22,ZAR	,Desktop,YOUTUBE
"April 24, 2024",7546625224,610840,,PAUSED,949445,71403,917,13331983540,63.72,1363.02,USD,,youtube
2024-06-29,9130462677,801309,black friday,ENABLED,725983,48785,2912,17468207152,217.3,4624.57,USD,,search
20240101,4022751297,345875,retargeting lapsed,REMOVED,781723,65896,6482,56532238087,580.91,4259.25,ZAR	,DESKTOP,DISPLAY
2024-10-14,5059989999,252398,Retargeting_Lapsed,paused,511581,90454,8634,24279807243,711.93,3338.06,ZAR	,Mobile,SEARCH
22-06-2024,5052981314,247422,,,,5177,460,2348529264,8.87,,ZAR,tablet,search
2024-06-04,7703621165,,Awareness_Display_ZA,ENABLED,789925,558,8,24679554,,2010.84,ZAR ,MOBILE,search
19/07/2024,8567744523,207985,brand_sa_q1,,209882,89868,1418,13324679222,,587.8,zar,DESKTOP,youtube
20240215,4912659626,363267,Brand_SA_Q1,enabled,283261,54188,1555,7083120729,33.54,3257.63,ZAR	,,
,4640146332,667446,Brand_SA_Q1,paused,952663,33661,1704,1111403279,102.4,4855.37,zar,MOBILE,DISPLAY
2024-03-23,6719022443,796776,retargeting lapsed,paused,531906,56552,3640,32912337043,,3172.98,ZAR ,,YOUTUBE
"December 25, 2024",9883073138,543303,Retargeting_Lapsed,enabled,314330,71145,2555,33181261328,27.08,4964.96,ZAR ,Desktop,
2024-02-15,7624727704,361904,Brand_SA_Q1,PAUSED,392704,78396,1640,,16.84,2184.54,ZAR	,desktop,
11/12/2024,5747453604,879553,UNKNOWN,paused,255119,89881,5943,19575463017,242.8,,ZAR ,Tablet,YOUTUBE
"April 07, 2024",9076690628,887535,,ENABLED,710036,29278,532,832243219,20.33,,ZAR,,search
"September 06, 2024",4417194848,546070,Brand_SA_Q1,PAUSED,814460,53186,2717,14538290594,154.65,,ZAR	,Mobile,DISPLAY
09-06-2024,7553705419,347683,Black Friday 2024,ENABLED,356458,45377,4365,53434822119,,,ZAR,MOBILE,DISPLAY
2024-06-05,3312629167,591842,Retargeting_Lapsed,PAUSED,104097,85656,8103,82228064403,430.79,357.83,usd,Mobile,
20240222,1211651265,487343,retargeting lapsed,PAUSED,348548,1795,124,673120486,12.2,,USD,DESKTOP,DISPLAY
,5302435519,494520,black friday,REMOVED,394229,2485,135,1479072990,12.23,3621.69,USD,,
20240419,4962014003,560399,Black Friday 2024,,695702,18851,1081,7475396774,18.78,1403.13,zar,,DISPLAY
16/12/2024,4642138657,865703,Awareness_Display_ZA,PAUSED,157331,94455,4083,14822481761,,414.58,ZAR	,mobile,display
2024-02-03,9145041931,140697,UNKNOWN,,103321,48613,298,2151704648,,227.94,ZAR	,desktop,DISPLAY
27-09-2024,5127002585,579412,Black Friday 2024,,407712,17627,1617,14967969623,65.99,4565.19,ZAR ,Mobile,YOUTUBE
07-07-2024,9400147548,566075,Awareness_Display_ZA,paused,652659,64779,4859,34228938196,277.08,,ZAR ,,SEARCH
2024-04-26,4250367441,135511,brand_sa_q1,,567650,49940,2555,21030901668,91.83,4016.65,ZAR,,DISPLAY
2024-03-12,4760688104,442524,Brand_SA_Q1,ENABLED,864868,91175,5653,78340745759,222.54,,,Tablet,DISPLAY
23/01/2024,6222372183,969593,BRAND SA Q1,ENABLED,175048,94846,5182,30612395531,447.27,4847.61,zar,Desktop,SEARCH
2024-04-07,4331764299,186540,Retargeting_Lapsed,paused,817501,85092,5063,24402089851,39.22,4440.53,usd,Desktop,
2024-08-07,4897604157,418017,BRAND SA Q1,ENABLED,817158,78869,237,908105348,19.34,,USD,MOBILE,
03/06/2024,1798943031,426511,Retargeting_Lapsed,ENABLED,850230,69203,6220,33540051143,470.36,,,DESKTOP,YOUTUBE
10-03-2024,8354443163,725823,Black Friday 2024,PAUSED,747343,44862,2203,19224272661,167.17,2802.83,,,youtube
"May 24, 2024",2780304876,490435,brand_sa_q1,enabled,631727,4541,405,4638107980,31.76,,ZAR ,mobile,youtube
27-08-2024,6626428928,178195,BRAND SA Q1,,594881,90159,2376,26155238374,222.82,2412.91,USD,desktop,YOUTUBE
20241120,2518288661,615634,UNKNOWN,paused,663087,80229,1046,,94.97,3569.26,zar,DESKTOP,YOUTUBE
2024-05-01,1693388178,812067,Black Friday 2024,ENABLED,814705,43506,1496,10461516279,104.64,,USD,,display
2024-03-08,6375278953,226665,Retargeting_Lapsed,REMOVED,896198,9256,19,42186743,1.34,3664.58,ZAR,,search
20240217,8030925480,777521,Awareness_Display_ZA,REMOVED,114134,49416,3080,30859791568,209.36,261.03,zar,tablet,SEARCH
,8452943351,,Brand_SA_Q1,enabled,765373,57972,2806,25744105351,5.3,4352.6,ZAR ,mobile,DISPLAY
2024-09-01,6507366076,383952,BRAND SA Q1,PAUSED,971533,92336,4062,18697026672,12.55,,,DESKTOP,SEARCH
20240829,1764622673,202886,BRAND SA Q1,PAUSED,268622,48049,4437,40077503261,391.16,1440.01,zar,tablet,YOUTUBE
"September 12, 2024",7089279851,917275,Brand_SA_Q1,enabled,366701,52111,261,3458311424,20.14,234.73,ZAR	,Tablet,SEARCH
07-03-2024,9539851721,371405,retargeting lapsed,ENABLED,593640,8736,401,877822050,4.71,,zar,desktop,SEARCH
21/07/2024,1096913136,349020,Retargeting_Lapsed,REMOVED,37646,45311,960,10064613814,31.08,4604.89,ZAR ,,youtube
30-04-2024,2791558378,767964,black friday,PAUSED,606387,11599,827,2499098612,9.91,3743.83,ZAR	,,
07/04/2024,5908884949,443411,UNKNOWN,ENABLED,480690,75769,1714,14593593097,50.82,989.24,ZAR ,Mobile,
"February 06, 2024",6825474978,892930,Retargeting_Lapsed,,91763,21150,1354,16769302432,9.75,3847.98,usd,,
2024-06-28,8777328326,314552,Awareness_Display_ZA,ENABLED,628852,72781,2023,21543597914,143.78,3729.75,usd,DESKTOP,SEARCH
02-10-2024,7658844369,379422,brand_sa_q1,PAUSED,527582,96666,3039,11883235981,,,,DESKTOP,
2024-04-05,5015928883,214523,black friday,,499918,55148,2857,41426762191,232.99,,,,youtube
2024-04-22,7683969688,304060,Black Friday 2024,,813107,60266,1439,20844695265,70.95,,USD,Tablet,SEARCH
10-01-2024,7508703629,,,PAUSED,973006,10588,189,1765981363,5.02,3220.62,ZAR	,,
20240614,2648631277,730234,Awareness_Display_ZA,REMOVED,38133,52805,3943,,332.47,,ZAR ,MOBILE,
"July 17, 2024",2314958897,514814,Awareness_Display_ZA,REMOVED,794671,63747,5276,40055425929,32.12,1169.35,,tablet,display
11/09/2024,8397838852,458550,Brand_SA_Q1,REMOVED,81998,77888,4707,59708641281,285.8,4199.17,ZAR ,DESKTOP,search
20241024,5394412283,197638,black friday,,365688,10087,242,1971919440,6.8,1246.57,zar,MOBILE,YOUTUBE
2024-08-18,1334074631,142578,Awareness_Display_ZA,ENABLED,175861,41684,843,7210041999,13.68,4209.46,USD,MOBILE,YOUTUBE
08/06/2024,2956617004,906771,black friday,,857333,54275,1456,7791403832,48.08,,usd,,DISPLAY
20240918,7954077457,354335,Black Friday 2024,,289791,90138,4773,32616217463,177.79,,usd,Mobile,YOUTUBE
"September 07, 2024",5739757105,422627,Brand_SA_Q1,PAUSED,962405,55199,1975,23797454732,13.66,,ZAR ,Tablet,SEARCH
18-07-2024,5951851766,668485,retargeting lapsed,PAUSED,481960,9206,242,1920936414,19.41,,USD,Mobile,
20240901,4573745150,512697,Retargeting_Lapsed,PAUSED,364374,84061,3557,38107868067,259.5,735.88,,tablet,
"September 05, 2024",6358730530,681629,Brand_SA_Q1,PAUSED,166035,60322,4451,28433609563,155.01,1657.31,ZAR ,,
,5845306457,159927,retargeting lapsed,PAUSED,211585,92555,6254,75776951493,590.44,,,mobile,youtube
05/12/2024,5590807159,376001,Retargeting_Lapsed,REMOVED,902648,26681,1784,25546624735,27.49,,,Mobile,SEARCH
2024-11-25,9689386355,404253,Retargeting_Lapsed,enabled,363610,78457,4770,14290729769,472.19,1110.93,,desktop,
"January 19, 2024",2583794674,556591,Retargeting_Lapsed,paused,409819,62439,2252,15803886656,116.48,4932.85,USD,Desktop,YOUTUBE
18/01/2024,5317683286,492877,Retargeting_Lapsed,,93867,52600,2067,28030134448,0.98,2738.52,ZAR	,desktop,DISPLAY
28/05/2024,6175779297,420509,Black Friday 2024,PAUSED,666177,37256,2207,18051579371,38.99,219.67,,Mobile,YOUTUBE
20240612,4913582019,692403,black friday,,948019,37780,2150,21892730720,141.31,,usd,DESKTOP,SEARCH
2024-06-17,4670546264,883335,retargeting lapsed,,357307,50123,630,2392203864,1.68,219.42,ZAR ,Desktop,display
03/04/2024,3567902840,395425,brand_sa_q1,ENABLED,534442,13007,393,5775750783,5.28,2114.34,zar,desktop,youtube
,5623642457,557044,brand_sa_q1,REMOVED,468010,13435,1163,6135444766,47.55,,USD,,DISPLAY
20240110,2301096934,495448,Awareness_Display_ZA,paused,864568,64881,276,1902277621,15.63,3142.89,ZAR ,DESKTOP,DISPLAY
"February 04, 2024",6324859665,942446,Awareness_Display_ZA,enabled,927235,99719,9582,86592483270,69.71,1821.39,usd,,
16-08-2024,4435962586,103290,brand_sa_q1,ENABLED,798596,90736,6244,32487370406,47.12,414.07,ZAR,Desktop,YOUTUBE
"July 05, 2024",1474439485,340081,brand_sa_q1,enabled,686552,73839,4714,52601354547,125.62,2516.49,ZAR ,mobile,YOUTUBE
2024-08-07,1244651683,679535,black friday,,561298,99632,6124,4265674971,212.96,2888.41,,MOBILE,DISPLAY
20241224,7093422290,990114,Awareness_Display_ZA,REMOVED,561012,98036,6221,9130774934,524.94,2365.73,ZAR ,,DISPLAY
20240229,8089175387,549160,BRAND SA Q1,enabled,556615,15863,933,9678192006,67.45,813.92,ZAR,Desktop,display
20241023,5021132624,561220,black friday,,244635,93136,2354,24927252814,64.53,4414.56,ZAR	,Mobile,YOUTUBE
22/10/2024,4591373221,240956,Black Friday 2024,ENABLED,79401,15431,1224,14638409952,,4959.33,,,YOUTUBE
20240106,7502266388,360898,Black Friday 2024,,227247,67321,3957,13416801726,86.69,1384.54,usd,desktop,SEARCH
2024-07-05,5190948502,776660,BRAND SA Q1,,709864,76604,6964,23505047086,682.31,4014.89,zar,Mobile,search
20-07-2024,7267484582,642070,retargeting lapsed,,341874,18505,752,8649352047,42.44,2907.79,ZAR,,search
03-10-2024,7527020415,802224,Awareness_Display_ZA,PAUSED,651652,94687,7123,4340905185,186.69,1990.89,ZAR ,DESKTOP,display
20240824,2785114545,691216,Awareness_Display_ZA,PAUSED,375333,30270,722,1055833673,64.96,1364.6,,,YOUTUBE
"June 25, 2024",7667776435,616084,,ENABLED,300855,86807,5094,57602075895,218.99,539.23,ZAR	,,youtube
27-04-2024,7344276673,496775,Black Friday 2024,ENABLED,624712,67112,4917,36985330319,446.26,1967.9,ZAR	,,display
2024-03-04,4362177534,668822,brand_sa_q1,,852862,31375,59,,2.87,3139.0,zar,Mobile,search
25-10-2024,3013889815,161038,Awareness_Display_ZA,paused,595495,93907,3063,44074207012,70.41,,usd,,YOUTUBE
,2057342577,134068,Retargeting_Lapsed,ENABLED,123536,93247,4973,69995292760,58.15,,zar,MOBILE,SEARCH
09-12-2024,5139503394,511348,BRAND SA Q1,PAUSED,448064,65194,256,,4.9,4439.79,usd,DESKTOP,search
"April 06, 2024",6479202208,768110,brand_sa_q1,,723272,26769,1255,16264546208,,,,Desktop,YOUTUBE
"May 01, 2024",5836993681,867334,retargeting lapsed,REMOVED,178157,61824,4631,17999926784,,4648.48,zar,Desktop,youtube
"March 18, 2024",1637857450,843130,,REMOVED,587186,3767,144,1738077171,8.49,,zar,DESKTOP,search
19/12/2024,1232617383,334258,retargeting lapsed,PAUSED,986565,36789,3150,,,3504.57,,Mobile,DISPLAY
2024-02-07,8463894833,174824,black friday,REMOVED,689670,26429,1279,8991727096,95.49,2805.63,USD,Tablet,search
03-07-2024,9214920928,190559,BRAND SA Q1,paused,983220,92880,5549,45127922634,417.56,,ZAR	,desktop,YOUTUBE
20240616,3275051273,282365,black friday,paused,839728,90480,1006,4074105406,83.4,,ZAR	,desktop,
"March 16, 2024",7392676664,360250,BRAND SA Q1,,617480,84860,7193,93991391497,379.37,1296.57,,MOBILE,
,7055693234,432743,black friday,,222199,38972,693,2313973144,18.37,,,,search
06/08/2024,9229373213,539947,Black Friday 2024,enabled,202036,65504,1345,,108.13,,usd,MOBILE,YOUTUBE
2024-03-27,7860921427,867234,Brand_SA_Q1,paused,804166,2608,176,506678502,13.99,2181.31,USD,,
"August 11, 2024",1703048747,893481,black friday,paused,825139,23707,1462,15078065166,137.06,4492.19,,,
2024-08-31,4623853802,358338,brand_sa_q1,REMOVED,220320,53729,2416,34799079502,94.07,,usd,Mobile,search
08/12/2024,8199608308,780710,Black Friday 2024,ENABLED,780745,46593,928,4666801482,4.0,308.13,ZAR ,Desktop,display
18/05/2024,9018592164,853019,Black Friday 2024,,794862,96652,3395,8281633527,8.31,3330.52,usd,DESKTOP,SEARCH
19/09/2024,2110840105,669747,Black Friday 2024,REMOVED,555045,38333,762,10372096523,,2366.99,ZAR	,Tablet,search
06-09-2024,4684943131,385817,black friday,enabled,960129,59938,1166,11421444689,97.33,,ZAR	,,youtube
10-07-2024,6215540600,542548,Retargeting_Lapsed,,126367,63454,5371,59376170256,124.98,20.6,ZAR ,,youtube
20240301,1489494736,773707,Retargeting_Lapsed,,260854,40021,3791,,222.31,,usd,Mobile,youtube
07-08-2024,9424457840,300925,retargeting lapsed,PAUSED,198652,81106,4079,15538160575,303.8,,USD,DESKTOP,SEARCH
,7889829478,340909,,enabled,660362,71722,4003,35861017248,,1998.33,ZAR ,desktop,search
2024-11-14,2244689199,297185,UNKNOWN,ENABLED,120706,79192,6102,,456.51,,zar,desktop,
"September 14, 2024",6827532963,729606,Retargeting_Lapsed,ENABLED,485569,7883,347,702332892,2.11,,,Mobile,youtube
20240826,2259852875,592959,retargeting lapsed,ENABLED,80074,24475,1970,17395500399,87.04,413.26,ZAR ,,DISPLAY
20240815,7823906426,697423,brand_sa_q1,enabled,332637,44437,1509,18871768089,73.33,1088.83,usd,,
07/12/2024,8186618424,270342,Retargeting_Lapsed,PAUSED,86026,45635,2691,15002130045,1.19,2717.4,ZAR ,Desktop,YOUTUBE
,3550723970,937976,Retargeting_Lapsed,REMOVED,465989,57877,2082,2661435652,56.85,2159.43,USD,Tablet,DISPLAY
2024-02-22,1119922784,173397,Awareness_Display_ZA,REMOVED,88375,29507,2920,40490831611,197.27,1335.31,ZAR,Mobile,YOUTUBE
2024-12-14,6623470580,214296,BRAND SA Q1,REMOVED,555661,9861,962,5108120606,71.11,445.47,ZAR ,tablet,DISPLAY
"November 09, 2024",5145473065,303018,retargeting lapsed,PAUSED,803693,27763,1736,19058669660,102.79,1300.18,ZAR,tablet,DISPLAY
24-11-2024,4016193798,514274,Awareness_Display_ZA,ENABLED,25117,79023,2632,35025829198,158.82,,,tablet,YOUTUBE
20241010,4067017481,509908,black friday,REMOVED,287482,2737,44,635951773,1.27,,,Tablet,youtube
22/01/2024,7036518684,566562,Brand_SA_Q1,,,55930,3905,41994187844,345.73,,ZAR ,DESKTOP,
,2878106085,163647,Retargeting_Lapsed,enabled,301327,91212,7981,36897963001,417.56,828.94,USD,Tablet,
2024-11-30,8449010826,797301,Awareness_Display_ZA,PAUSED,662631,34903,1266,5130520001,6.9,3643.29,zar,MOBILE,search
18/09/2024,7898325513,111046,,,327470,18344,1207,13586795680,15.66,,usd,tablet,SEARCH
06/10/2024,6899233786,,BRAND SA Q1,paused,257641,37362,3092,30667124538,241.52,3796.49,usd,,DISPLAY
26/08/2024,2092519639,767524,,REMOVED,915665,66717,4790,17866965922,299.44,2758.85,ZAR,Desktop,youtube
20241108,8217219259,104439,brand_sa_q1,enabled,227066,92930,3289,32360250238,154.09,2137.33,ZAR,mobile,YOUTUBE
20240803,3909336728,570851,Brand_SA_Q1,ENABLED,10688,901,30,329684507,1.29,4212.22,,tablet,YOUTUBE
"August 15, 2024",2366202046,404516,brand_sa_q1,REMOVED,413488,87885,199,2042824226,,398.66,ZAR,,search
20240531,6378739263,959153,retargeting lapsed,enabled,986240,69294,5039,67728902992,28.78,674.45,USD,desktop,SEARCH
04-08-2024,5618239635,407160,BRAND SA Q1,,483704,55578,4690,58578263832,,,ZAR,mobile,DISPLAY
26-05-2024,2194304719,407305,retargeting lapsed,paused,12714,89202,2963,19835163659,74.76,,,MOBILE,YOUTUBE
20240917,1746214671,557005,black friday,ENABLED,49591,66256,463,3977624001,28.81,461.01,zar,,SEARCH
,7734926335,417815,BRAND SA Q1,enabled,717011,12215,617,7285539514,57.52,,zar,MOBILE,YOUTUBE
06-03-2024,8387913988,783466,Retargeting_Lapsed,,73142,93063,4628,31697714639,335.8,3160.38,,tablet,youtube
"September 04, 2024",6533135984,761079,black friday,PAUSED,793667,64763,5666,23894366370,528.31,2823.16,,,DISPLAY
20240622,1572039249,630443,Brand_SA_Q1,PAUSED,421822,18282,427,1228586565,31.18,,ZAR,tablet,SEARCH
"March 22, 2024",5750466579,595182,retargeting lapsed,PAUSED,,28810,228,774154073,4.12,4738.58,ZAR ,Mobile,YOUTUBE
11/12/2024,5077346598,931926,Brand_SA_Q1,,260628,52719,4343,8619227236,400.0,401.51,USD,,display
20-06-2024,6485171153,475949,Awareness_Display_ZA,,961318,46456,551,6518304582,43.94,,ZAR	,mobile,
2024-12-22,4527760505,,Retargeting_Lapsed,PAUSED,906245,39272,3172,9163384711,80.05,,usd,tablet,search
20240204,6283993868,428927,retargeting lapsed,PAUSED,23063,96707,2692,5946894395,101.42,2605.0,USD,,DISPLAY
16-12-2024,4461066595,969776,retargeting lapsed,enabled,451596,75846,4998,42007696445,461.75,3461.28,ZAR,tablet,
20/10/2024,6749955370,761387,Retargeting_Lapsed,REMOVED,707214,27257,953,,0.07,,ZAR ,,
06/11/2024,9991041819,889308,Black Friday 2024,paused,954038,24857,2351,4532040433,,,,desktop,YOUTUBE
"June 05, 2024",9876922947,847111,BRAND SA Q1,paused,379799,76367,845,2233221415,20.94,,ZAR,,display
20240602,9621215187,614416,BRAND SA Q1,ENABLED,88346,62804,2657,13328393973,256.18,,ZAR ,DESKTOP,
27/07/2024,1810811205,836734,Retargeting_Lapsed,,28715,95399,2591,34963323210,222.28,,ZAR,desktop,
17/10/2024,4723857221,795055,Awareness_Display_ZA,enabled,299005,16457,36,227722576,1.67,830.26,ZAR,desktop,youtube
,9095480664,534045,BRAND SA Q1,paused,955256,68378,1885,12130592119,95.91,,ZAR ,desktop,SEARCH
16/10/2024,8837767807,972740,Awareness_Display_ZA,PAUSED,981200,50796,4251,,250.6,1605.14,,desktop,SEARCH
,5720548232,871786,retargeting lapsed,ENABLED,677438,54921,5245,26836606883,63.08,4869.32,,desktop,YOUTUBE
10/02/2024,9934685037,179595,retargeting lapsed,,250308,19511,588,7464412253,27.68,,usd,Mobile,display
"April 08, 2024",2593399985,793528,Retargeting_Lapsed,PAUSED,652145,42012,1541,10126062524,105.47,2258.61,,MOBILE,
"November 13, 2024",6500257199,118451,Brand_SA_Q1,,713678,79891,3002,14007235608,257.87,3480.34,,mobile,search
2024-12-04,6952277902,427898,retargeting lapsed,ENABLED,876012,17619,564,7383660164,56.13,33.26,usd,tablet,DISPLAY
20241216,1366042918,346807,retargeting lapsed,paused,633100,98245,7221,34112956082,237.4,,,MOBILE,display
"November 07, 2024",3552454450,134770,UNKNOWN,PAUSED,97303,75853,357,1722331868,26.01,,ZAR,tablet,youtube
10/03/2024,4669017846,231581,brand_sa_q1,,782596,31369,2154,29956952885,159.09,299.3,usd,Desktop,display
2024-08-16,1898060505,517257,UNKNOWN,,522729,64907,2733,29259384333,235.68,,ZAR ,Mobile,youtube
,7489156789,881238,Black Friday 2024,REMOVED,139456,62189,3640,36849755242,77.79,,ZAR ,mobile,search
"September 26, 2024",5014885713,949774,brand_sa_q1,ENABLED,798461,88912,8529,28266115082,131.42,,ZAR	,desktop,display
,9565820805,600566,brand_sa_q1,REMOVED,133908,90183,576,6357922340,56.28,1545.54,ZAR	,Tablet,DISPLAY
20240531,2720538281,467721,Black Friday 2024,ENABLED,388849,72,6,88465299,0.34,,zar,,youtube
09-02-2024,3354638229,981098,black friday,REMOVED,571261,22731,540,3540745440,8.48,,USD,desktop,DISPLAY
"December 07, 2024",5184332070,188339,black friday,ENABLED,946337,20023,546,840617577,52.66,3278.64,zar,Desktop,SEARCH
"December 30, 2024",1476380170,759482,BRAND SA Q1,enabled,853537,61379,5469,8406917676,,,ZAR	,Desktop,youtube
19-08-2024,3634849462,441707,Retargeting_Lapsed,enabled,996215,58518,5707,66834477943,58.29,2578.6,ZAR	,MOBILE,youtube
09/10/2024,5341984571,935663,Black Friday 2024,REMOVED,573051,39041,323,,22.34,4440.53,usd,MOBILE,SEARCH
20240830,6789593319,821623,BRAND SA Q1,PAUSED,31137,58944,3194,34731208125,81.26,1965.72,usd,DESKTOP,SEARCH
2024-07-05,2352016309,864858,black friday,PAUSED,236969,34678,3079,45007871279,275.33,1796.73,USD,DESKTOP,
20241222,4947835807,237833,Retargeting_Lapsed,REMOVED,742514,80704,5156,32138363294,,,USD,MOBILE,search
2024-02-22,5437427559,472286,UNKNOWN,ENABLED,488664,63227,122,1614097162,10.34,2238.93,ZAR ,DESKTOP,
2024-02-16,2829515219,760792,Awareness_Display_ZA,REMOVED,295414,72838,607,8543447358,23.16,,,tablet,search
20240220,3869450127,413406,brand_sa_q1,enabled,325034,16482,807,9917925380,77.99,,ZAR	,tablet,
20240509,7816022307,790831,UNKNOWN,enabled,129507,35803,924,6382284688,82.36,4131.14,ZAR	,desktop,DISPLAY
2024-01-13,1796990955,267219,BRAND SA Q1,ENABLED,793146,89965,3702,41511745028,34.54,1931.91,ZAR,Mobile,SEARCH
20241114,9474527484,668440,retargeting lapsed,paused,698626,89609,5102,61406456103,80.31,2457.45,ZAR	,,
"May 14, 2024",,828438,Awareness_Display_ZA,ENABLED,810771,37076,945,12933337174,72.48,504.2,zar,DESKTOP,SEARCH
"September 10, 2024",1040902133,893136,BRAND SA Q1,,97191,91279,716,1341856684,51.48,3816.52,zar,Tablet,youtube
20240809,1055798639,648381,Brand_SA_Q1,,466246,71295,4851,14444315432,463.78,,USD,Desktop,YOUTUBE
2024-03-14,1323749517,846005,retargeting lapsed,PAUSED,364359,9178,559,8364781213,38.45,3034.43,ZAR,Tablet,display
"September 03, 2024",7273018904,296814,Awareness_Display_ZA,,174061,85613,5804,59421710184,17.65,1655.37,ZAR	,mobile,search
"November 09, 2024",3131564178,842372,Brand_SA_Q1,paused,82037,21781,1049,7913396853,72.77,,ZAR	,tablet,YOUTUBE
20241117,4694473604,222813,Brand_SA_Q1,paused,843294,2362,49,278853360,3.97,3305.32,ZAR ,DESKTOP,SEARCH
20240129,2838213669,174332,Black Friday 2024,enabled,389457,12454,866,10011416927,74.09,1917.41,zar,Mobile,
"April 04, 2024",8565763985,737708,Brand_SA_Q1,,101138,34321,2691,34518835689,158.36,3734.07,USD,,search
22/09/2024,4930515657,558047,brand_sa_q1,enabled,717768,48831,1629,21459533944,54.1,,ZAR,DESKTOP,youtube
17-08-2024,1859108022,679995,Brand_SA_Q1,,902029,63295,69,501392254,0.23,,ZAR	,,youtube
19-06-2024,1937405929,706050,Retargeting_Lapsed,,292453,2450,130,,,4109.26,ZAR	,Mobile,YOUTUBE
