date,channel_id,video_id,video_title,country,device_type,traffic_source_type,views,watch_time_minutes,impressions,impressions_click_through_rate,likes,comments,estimated_revenue_usd
20-10-2024,UC70715928072,tviWvDFcryI,,za,TV,,85529,123952.0,57696,0.0053,13234,2086,
20240623,UC23231392730,NygmGiPDRC-,,,,PLAYLIST,88537,49738.0,648155,0.1357,8283,425,362.1326
,UC27599057335,Ls3Xn5FkGMw,Brand Story 2024,,TABLET,SUGGESTED,38740,16232.8,221099,0.0347,4020,1163,5.302
30-12-2024,UC60036379221,6edq6ZsEYdm,,ZA,DESKTOP,SUGGESTED,13867,15269.1,18599,0.239,1633,445,63.4377
05/05/2024,UC33328768663,Dzm94SkGifV,Customer Testimonial,south africa,TV,SUGGESTED,4584,5900.0,18656,,141,10,21.4189
26/01/2024,UC73293065094,DCEFW7TNdfy,Brand Story 2024,,TV,SUGGESTED,44173,99072.4,371851,-0.0077,8634,1972,176.7402
10-11-2024,UC65618217139,UohocmrGvd5,,ZA,UNKNOWN,BROWSE,71461,173556.9,269573,0.0934,11775,2327,295.0862
"July 17, 2024",UC17531791472,LiiVCFVcZnt,Product Demo,rsa,UNKNOWN,EXTERNAL,80922,62721.4,587340,0.1967,1664,2807,347.196
"February 12, 2024",UC88350296436,nLWOQoUaHqg,Customer Testimonial,RSA,TV,SUGGESTED,4234,2149.5,39012,0.204,343,209,0.247
20240215,UC30324486235,HQZg8xc94J3,Brand Story 2024,rsa,UNKNOWN,PLAYLIST,27810,,182974,0.1005,3241,850,122.1528
20241115,UC62471458956,ty1WPO4XQ4y,Product Demo,rsa,MOBILE,YT_SEARCH,67050,75797.2,512560,-0.0098,11698,,275.0269
2024-08-08,UC87729500625,aNUtDm4TJfY,,rsa,MOBILE,PLAYLIST,42595,4888.6,13170,,3959,1227,196.253
"January 17, 2024",UC57846512491,U7oniioV_dt,,rsa,,PLAYLIST,994,1907.5,4801,0.1692,181,,1.4161
07/02/2024,UC15318936361,lKZbBQr6AEh,,south africa,TV,BROWSE,10422,27578.4,32445,0.2378,1359,311,
2024-11-28,UC84415371191,kd49tNBnEmf,Customer Testimonial,,UNKNOWN,YT_SEARCH,26358,72108.7,168856,0.1116,538,,111.3597
02-03-2024,UC46493919898,tO42XbXSinf,How It Works,,TV,SUGGESTED,7050,15878.2,9461,0.0019,5,228,34.4046
2024-05-12,UC37931423643,2vpb2-c7aPe,Customer Testimonial,,UNKNOWN,PLAYLIST,94263,81690.1,324353,0.1915,,160,61.0923
20240717,UC43467036285,Yzievk3S2I-,Brand Story 2024, South Africa,MOBILE,,18397,6630.4,,0.243,2418,,43.7005
20240618,UC21569788941,vQK9t8v8H-3,Product Demo,RSA,,SUGGESTED,74588,73713.3,657639,0.2285,7000,,369.6879
09-03-2024,UC33104865347,7wDvVYxfvGK,Product Demo, South Africa,DESKTOP,,88430,,404108,0.1061,,1980,372.9155
"May 25, 2024",UC46303417729,qyRHPauJKHT,,RSA,,PLAYLIST,35036,,147098,0.0009,1374,761,52.3554
26/03/2024,UC73466197287,6JgD3fdRLvI,Product Demo,ZA,TABLET,,12006,16905.5,111440,0.2363,1049,61,57.4295
,UC40244194188,Z1ECuiWw7Vr,, South Africa,MOBILE,,14647,13600.0,1289,0.0245,1060,225,27.1694
2024-12-16,UC44832376732,UlipvOLnZOO,Product Demo, South Africa,UNKNOWN,,93579,134203.2,606572,0.1894,8354,,384.2163
2024-08-05,UC27431453796,drXIE9PjYtd,Brand Story 2024,rsa,TABLET,EXTERNAL,42551,37662.7,303601,0.2078,6987,1469,59.4653
20240924,UC13922018941,R0c8TIHAqo5,Customer Testimonial,ZA,,PLAYLIST,72348,137450.6,294954,,13418,1103,278.0888
"August 01, 2024",UC30669267474,Bh89F-ukV3G,,za,DESKTOP,EXTERNAL,20388,20497.5,129171,0.1387,1463,870,53.7187
2024-12-11,UC24659171100,0c74QfcMuwh,Product Demo,,UNKNOWN,,140,35.7,70,0.0347,4,7,-0.6686
,UC92669231639,bLXUEyNqIGN,Product Demo, South Africa,TABLET,EXTERNAL,48919,,467792,0.2176,2819,,189.5864
,UC14849039421,IZo13nD-RPe,, South Africa,MOBILE,BROWSE,82219,96713.8,741976,-0.0003,8936,1321,
07-03-2024,UC27176382922,VPHVBvgy_kk,How It Works,,TABLET,,51991,,518879,0.0843,8379,1717,135.2517
03/02/2024,UC19465288922,Jo6ROTb1ngq,,,TABLET,,67991,,419830,0.0755,1103,2095,
2024-01-30,UC73499018319,nvEOyRbKmQg,Product Demo,south africa,UNKNOWN,BROWSE,49576,113465.4,65947,0.0665,7187,1880,
"March 25, 2024",UC30899408863,q0xxPw1bqM_,How It Works,za,,PLAYLIST,77530,142658.0,155481,0.2199,8666,,386.7348
13-09-2024,UC77363872092,5MePmRS-xrv,How It Works,ZA,UNKNOWN,,10782,13250.5,19423,,23,414,26.1631
25/03/2024,UC68474964696,yfLQ5r4RNDM,,,TABLET,,4072,7977.6,21289,0.183,536,91,9.2535
20240121,UC63258527884,0_f_AKlQ3Fg,,ZA,DESKTOP,BROWSE,38833,74819.3,75047,,3043,87,140.6114
04-04-2024,UC74596209742,HoKrZ-iRyuJ,,za,TV,,72753,8833.5,,0.2409,892,1079,341.9748
20240819,UC78882378988,GPaaJmRsdhh,How It Works, South Africa,,PLAYLIST,8590,,,0.1486,404,18,20.167
2024-01-23,UC24377070163,BjT6PIbNtPL,,,MOBILE,,60059,2633.9,389900,0.0689,7860,130,135.3079
06/05/2024,UC54145074218,O3bbRdrFmBl,Brand Story 2024,rsa,UNKNOWN,,57308,162514.4,245903,0.0013,7046,1047,17.1469
05/09/2024,UC71376248375,dCvbLS9Kvuk,Brand Story 2024,ZA,UNKNOWN,SUGGESTED,93487,246740.3,28832,0.0676,10140,2264,430.1255
2024-07-08,UC71789449114,ctaBR1bPeqp,How It Works, South Africa,,BROWSE,31729,83894.8,316882,0.2049,5498,1269,
2024-04-09,UC52358508092,Ed5vwsTMIGm,Customer Testimonial,RSA,DESKTOP,YT_SEARCH,70065,21030.4,299970,0.0937,8432,,176.4248
28/09/2024,UC61540837649,t7L0_3l60Fa,,South Africa,UNKNOWN,YT_SEARCH,17860,36008.2,49734,,974,122,10.9271
20240112,UC48229051228,2a3vw1YpG85,How It Works,za,,,44961,49842.3,352964,,977,470,40.3346
07/10/2024,UC29725275988,VDlgzQ5ny2B,Brand Story 2024,,TABLET,BROWSE,13028,5319.2,83549,0.2286,1078,114,57.3078
22-09-2024,UC32326302950,0PVvkBu-W3t,,ZA,MOBILE,,67369,35045.3,31157,0.1261,2743,144,27.1788
2024-05-05,UC50548371725,ccxToYufBgZ,Customer Testimonial,rsa,UNKNOWN,EXTERNAL,90642,19871.9,459659,0.1982,1101,675,
21/08/2024,UC42449103487,Los50bF0sau,,South Africa,DESKTOP,YT_SEARCH,60667,,313412,,11848,981,
29-11-2024,UC50741215340,JiQYlhh9uUL,Customer Testimonial,za,TABLET,,57503,167248.6,429480,,10200,946,
2024-12-21,UC67666677607,dBCdU2reJh4,,,UNKNOWN,,80578,226571.7,622954,0.0384,1612,942,313.9837
08/03/2024,UC91400599353,cXTL11XY_9_,, South Africa,,,11980,1054.6,77093,,1740,,
"June 06, 2024",UC76278430276,lP5suhwjqJv,How It Works,,TV,,15219,15396.4,,0.2399,900,69,38.4624
10/03/2024,UC32913132008,NdrehT54RYI,Product Demo, South Africa,UNKNOWN,PLAYLIST,89709,163238.8,852734,0.0602,9371,1040,225.9287
,UC97365887283,wd_FnY2cdE-,How It Works,za,DESKTOP,PLAYLIST,44340,60359.6,288623,0.1267,1343,613,213.2946
12-08-2024,UC24283679395,u9mnwtWbli2,,south africa,DESKTOP,SUGGESTED,25176,69332.2,46775,0.1536,5013,943,63.7911
22-09-2024,UC28718892444,81pnOBEHVh6,Customer Testimonial,,TABLET,PLAYLIST,24942,68629.2,186723,0.1817,3097,851,121.304
13/09/2024,UC53290087359,VqNIPe9WDta,,,,SUGGESTED,86476,5546.9,212925,0.0717,5968,4290,74.3686
"January 24, 2024",,VTxMia4Bnju,Customer Testimonial,south africa,,YT_SEARCH,82975,186390.9,678015,0.2254,7736,138,
21-06-2024,UC35154354260,YCanz4pv6YR,Customer Testimonial,RSA,,,3995,5415.5,12511,0.1074,732,41,
16-02-2024,UC97937855576,5sRQR1faSAy,Product Demo,za,TV,,94329,113753.2,546049,0.1003,2795,3735,193.2388
23-06-2024,UC50586804006,IDGc4-qibUI,,south africa,,BROWSE,67278,86833.6,407823,0.0755,4459,2421,192.0494
21-10-2024,UC54805226293,dpFTq4A90CZ,Product Demo, South Africa,DESKTOP,SUGGESTED,17649,18638.7,132020,,1326,649,37.2509
2024-06-15,UC98689293975,qh6y6edogmX,Customer Testimonial,RSA,,BROWSE,54670,22746.5,488768,0.2146,5973,1548,
"March 15, 2024",UC35620842949,S8ezONCDAAD,,RSA,,SUGGESTED,73526,119817.7,233439,0.1969,8512,2810,246.9743
2024-04-19,UC64726723358,xmaJ1pINRqu,Customer Testimonial,rsa,MOBILE,YT_SEARCH,2265,3695.0,1879,0.0664,327,65,1.444
2024-05-03,UC28880011924,JcV_u7TUDdx,,,TABLET,EXTERNAL,11094,16971.5,69973,0.1462,389,59,17.7382
,UC48280531979,rwpM89hwCjn,,south africa,MOBILE,YT_SEARCH,88800,216814.3,542021,0.1689,2126,1713,426.608
20-03-2024,UC58680784465,O7Ws_irceTp,,ZA,,,44399,48907.8,405829,0.138,5285,2196,215.7776
12/01/2024,UC31543150380,4iF5mMV2GTU,,rsa,TV,EXTERNAL,88642,76121.2,638973,0.0544,13344,404,93.5954
20240601,UC17684352578,dqwgm4-DBrg,,,UNKNOWN,BROWSE,71852,40246.2,199912,0.1454,5674,2245,103.8845
"January 21, 2024",UC55144776538,oPT-ss5XoUz,How It Works,RSA,TABLET,YT_SEARCH,47777,35596.4,323140,,8199,2109,224.176
,UC55951083569,GPrc9FjYLaM,,RSA,TABLET,PLAYLIST,38556,75020.6,180512,0.1319,2146,652,95.5536
2024-02-24,UC74232718246,1z4eEnEeuAX,Product Demo,rsa,UNKNOWN,EXTERNAL,16436,42670.1,36746,,147,812,57.1765
"January 11, 2024",UC54014084790,O01YH7hiiim,Product Demo,,DESKTOP,BROWSE,88151,160270.4,229406,0.2183,16164,3306,206.977
"March 14, 2024",UC34752751354,,,,DESKTOP,,52949,34189.4,93822,0.0159,2141,1711,194.0538
20240718,UC31259404599,xE0v4bJkAjr,,ZA,MOBILE,,24991,18408.0,151739,0.0934,4715,1072,48.3728
20240220,UC93252715300,FeFC6Oell2h,Brand Story 2024,,UNKNOWN,,93709,189220.3,218701,0.123,9454,3248,193.6271
04-01-2024,UC28667307175,33R2lxO38Uu,Customer Testimonial,ZA,MOBILE,SUGGESTED,80784,213428.1,515326,0.0976,11875,660,
"March 21, 2024",UC11646571353,g0mTKY_eeH_,Brand Story 2024,South Africa,TV,PLAYLIST,36247,58126.6,309158,0.0956,3198,1263,
2024-02-05,UC74909651099,qHA222GMZoB,How It Works, South Africa,TV,,81675,38306.0,367657,0.1365,,2506,385.9137
20240207,UC17427436833,Tl_g7NS2yzL,How It Works,South Africa,,,76660,53653.5,537444,0.0084,11708,1120,287.9101
,UC19670440259,WSqjRtWLYre,,South Africa,MOBILE,,44894,91422.5,146835,0.0555,3689,1171,170.83
24/01/2024,UC69223592604,cCgh4yPIa7F,Brand Story 2024,,TABLET,EXTERNAL,41813,24483.7,300035,,4584,454,39.5346
2024-10-23,UC75077507678,yCNx4f56HvG,Product Demo,ZA,,YT_SEARCH,87778,160300.7,366070,0.1271,8767,1705,
20240423,UC63233009053,o4hvwXu1vtx,Product Demo,ZA,MOBILE,EXTERNAL,58959,162921.8,185390,0.0924,6161,2632,185.8088
20240211,UC42231757012,2TlACWfx1yY,,ZA,UNKNOWN,SUGGESTED,20451,18523.3,111121,0.2054,8,124,51.2973
27-02-2024,UC37040905427,,Brand Story 2024,,,BROWSE,21064,46515.0,150552,,645,461,13.7811
2024-08-05,UC45896353805,hwH4IvhlR2x,Customer Testimonial,south africa,,,65716,178733.1,496634,0.2068,1073,2564,
2024-09-21,UC48578154033,u5878hWiI-x,Customer Testimonial,,TV,BROWSE,23785,42529.3,125239,0.2373,2489,503,84.0503
07-09-2024,UC92425076380,roWPyCVsL8c,,,MOBILE,SUGGESTED,95426,,192555,0.1387,16395,2577,396.5396
20240906,UC71787820209,kzJBePuHqNB,Customer Testimonial,rsa,UNKNOWN,YT_SEARCH,32058,,124488,0.2309,1493,1000,76.7912
"September 06, 2024",UC25498306643,EF-xFKiC8Zr,Customer Testimonial,ZA,TV,,45991,137136.2,326943,0.2222,3362,1877,48.9465
2024-06-26,UC65985295326,COfGUkT9wmK,How It Works,za,DESKTOP,,9979,18473.9,59496,0.1682,919,412,36.768
23/11/2024,UC79639251131,WQG7A3AHeAG,Customer Testimonial,,UNKNOWN,,3085,2184.7,6510,0.036,4,,5.8863
,UC42057691152,hjZTx9E-Jsx,Customer Testimonial,za,MOBILE,EXTERNAL,87461,159308.5,757660,0.09,8067,1950,372.1913
08-07-2024,UC89663984767,H-XMa__fEvW,,south africa,MOBILE,PLAYLIST,31276,43049.8,262114,0.0254,3251,460,30.923
05/01/2024,UC98222035147,4tgHh2xdcaL,Brand Story 2024,rsa,DESKTOP,EXTERNAL,27573,49802.4,14587,0.2461,306,54,5.2058
16-05-2024,UC41414141992,6IoCuizEBHY,Brand Story 2024,,MOBILE,YT_SEARCH,64455,168890.0,173499,0.0824,3182,803,206.1934
20240422,UC58263037298,HeOHNxqiVdh,Brand Story 2024,rsa,,PLAYLIST,90161,147869.0,687414,0.0284,,993,276.5402
2024-04-30,UC80810840089,QvPOBe2-OjB,Product Demo, South Africa,TV,YT_SEARCH,35364,51853.3,332873,-0.0092,4142,1295,119.3524
14/04/2024,UC65403390409,pxQlF8oLaK9,, South Africa,TABLET,,93694,172234.1,598073,0.1873,17157,2786,
,UC59956771048,cKrkkOxjezg,,RSA,,SUGGESTED,50559,110893.6,432315,,6850,1368,
03/07/2024,UC90103259289,mX3HpEOPowN,,za,,,54209,68948.6,292062,0.1112,1173,341,226.3211
29/03/2024,UC80312842323,sogeUb_-N5U,Brand Story 2024,RSA,DESKTOP,YT_SEARCH,2191,3996.0,16485,0.1222,341,,3.2552
20241103,UC59400401004,RCENGUh1nga,,South Africa,MOBILE,PLAYLIST,90666,116668.0,395105,0.0719,6677,,253.2126
02-01-2024,UC88859357113,J3NHYoyu3JW,Product Demo, South Africa,UNKNOWN,BROWSE,54910,123231.4,274461,0.1827,7613,2306,27.1594
2024-05-19,UC81287526269,ViX6Hf0GO_t,How It Works,South Africa,TABLET,PLAYLIST,77048,1171.4,532593,0.2042,9304,354,213.9476
23-04-2024,UC87048547033,qetbO3rBDK5,Customer Testimonial,south africa,MOBILE,,84233,151433.7,619258,0.0521,11417,3487,391.6087
06/02/2024,UC69770306455,i5JCL09PkNe,,rsa,MOBILE,EXTERNAL,31113,66609.5,35967,0.0723,,,152.8566
20241218,,uTYZHcucBnR,Product Demo,,,BROWSE,76358,127629.2,373859,,2498,,324.9474
