touchpoint_id,order_id,customer_id,touchpoint_date,channel,campaign_name,attribution_model,attributed_conversion,view_through_flag
TP-010791,ORD-2024-010791,CUST-000846,2024-01-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010796,ORD-2024-010796,CUST-000180,2024-05-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010813,ORD-2024-010813,CUST-006603,2024-04-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010818,ORD-2024-010818,CUST-000953,2024-05-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010820,ORD-2024-010820,CUST-008371,2024-06-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010829,ORD-2024-010829,CUST-003658,2024-02-20,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-010833,ORD-2024-010833,CUST-009671,2024-05-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010836,ORD-2024-010836,CUST-006626,2024-05-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010838,ORD-2024-010838,CUST-001301,2024-05-24,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010847,ORD-2024-010847,CUST-009687,2024-02-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010849,ORD-2024-010849,CUST-003771,2024-05-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010852,ORD-2024-010852,CUST-008512,2024-03-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010855,ORD-2024-010855,CUST-004625,2024-01-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-010860,ORD-2024-010860,CUST-004496,2024-04-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010863,ORD-2024-010863,CUST-002342,2024-03-10,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-010864,ORD-2024-010864,CUST-005785,2024-03-03,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010865,ORD-2024-010865,CUST-001954,2024-05-21,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-010880,ORD-2024-010880,CUST-009510,2024-04-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010888,ORD-2024-010888,CUST-000923,2024-04-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010895,ORD-2024-010895,CUST-002580,2024-03-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010900,ORD-2024-010900,CUST-008595,2024-06-21,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010910,ORD-2024-010910,CUST-000494,2024-02-10,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010922,ORD-2024-010922,CUST-006365,2024-05-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010923,ORD-2024-010923,CUST-004511,2024-03-18,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010926,ORD-2024-010926,CUST-002385,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010941,ORD-2024-010941,CUST-000810,2024-04-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010944,ORD-2024-010944,CUST-008310,2024-05-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-010949,ORD-2024-010949,CUST-004783,2024-05-12,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010951,ORD-2024-010951,CUST-004233,2024-04-25,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-010955,ORD-2024-010955,CUST-008435,2024-02-25,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-010961,ORD-2024-010961,CUST-004166,2024-06-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010976,ORD-2024-010976,CUST-007669,2024-02-01,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-010982,ORD-2024-010982,CUST-000275,2024-01-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-010985,ORD-2024-010985,CUST-009946,2024-04-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-010986,ORD-2024-010986,CUST-004901,2024-05-23,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-010987,ORD-2024-010987,CUST-000925,2024-05-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-010988,ORD-2024-010988,CUST-005415,2024-04-28,DV360,H1_Programmatic_Prospecting_Retail,last_click,0,false
TP-010990,ORD-2024-010990,CUST-000749,2024-03-08,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-010999,ORD-2024-010999,CUST-006034,2024-01-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011000,ORD-2024-011000,CUST-003722,2024-02-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011004,ORD-2024-011004,CUST-004659,2024-03-31,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011009,ORD-2024-011009,CUST-000332,2024-04-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011011,ORD-2024-011011,CUST-000281,2024-01-10,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011018,ORD-2024-011018,CUST-004869,2024-01-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011026,ORD-2024-011026,CUST-005086,2024-05-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011036,ORD-2024-011036,CUST-003798,2024-01-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011039,ORD-2024-011039,CUST-007062,2024-04-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011041,ORD-2024-011041,CUST-009300,2024-03-26,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011053,ORD-2024-011053,CUST-000082,2024-05-09,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011070,ORD-2024-011070,CUST-002451,2024-06-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011071,ORD-2024-011071,CUST-007089,2024-01-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011076,ORD-2024-011076,CUST-005993,2024-03-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011080,ORD-2024-011080,CUST-003441,2024-03-08,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-011084,ORD-2024-011084,CUST-000514,2024-04-22,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011093,ORD-2024-011093,CUST-009155,2024-06-23,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011102,ORD-2024-011102,CUST-000090,2024-02-02,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011118,ORD-2024-011118,CUST-008508,2024-02-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011125,ORD-2024-011125,CUST-009379,2024-03-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011127,ORD-2024-011127,CUST-000483,2024-05-07,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-011128,ORD-2024-011128,CUST-006946,2024-05-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011133,ORD-2024-011133,CUST-002919,2024-04-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011145,ORD-2024-011145,CUST-006745,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011146,ORD-2024-011146,CUST-006781,2024-05-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011149,ORD-2024-011149,CUST-007957,2024-03-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011151,ORD-2024-011151,CUST-008024,2024-05-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011163,ORD-2024-011163,CUST-009097,2024-06-20,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011168,ORD-2024-011168,CUST-000390,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011182,ORD-2024-011182,CUST-007875,2024-05-31,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011184,ORD-2024-011184,CUST-009297,2024-04-26,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011198,ORD-2024-011198,CUST-001223,2024-05-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011200,ORD-2024-011200,CUST-008058,2024-03-31,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011204,ORD-2024-011204,CUST-006286,2024-02-12,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011221,ORD-2024-011221,CUST-010234,2024-02-17,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-011227,ORD-2024-011227,CUST-000363,2024-04-15,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011245,ORD-2024-011245,CUST-003493,2023-12-31,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011250,ORD-2024-011250,CUST-008982,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011261,ORD-2024-011261,CUST-007317,2024-04-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011264,ORD-2024-011264,CUST-003451,2023-12-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011270,ORD-2024-011270,CUST-008067,2024-02-16,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011273,ORD-2024-011273,CUST-004867,2024-01-06,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011275,ORD-2024-011275,CUST-008245,2024-05-24,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011277,ORD-2024-011277,CUST-000786,2024-02-17,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011283,ORD-2024-011283,CUST-001677,2024-03-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011289,ORD-2024-011289,CUST-003785,2024-06-20,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011290,ORD-2024-011290,CUST-003334,2024-04-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011293,ORD-2024-011293,CUST-008598,2024-06-05,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011296,ORD-2024-011296,CUST-000471,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011319,ORD-2024-011319,CUST-000565,2024-06-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011321,ORD-2024-011321,CUST-007813,2024-05-24,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-011326,ORD-2024-011326,CUST-004401,2024-02-14,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011330,ORD-2024-011330,CUST-002263,2024-03-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011384,ORD-2024-011384,CUST-000393,2024-05-16,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011387,ORD-2024-011387,CUST-004007,2024-03-20,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011391,ORD-2024-011391,CUST-010206,2024-03-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011395,ORD-2024-011395,CUST-007607,2024-04-27,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011401,ORD-2024-011401,CUST-007540,2024-04-27,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011403,ORD-2024-011403,CUST-009754,2024-01-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011419,ORD-2024-011419,CUST-006273,2024-02-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011426,ORD-2024-011426,CUST-005618,2024-03-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011433,ORD-2024-011433,CUST-009774,2024-03-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011435,ORD-2024-011435,CUST-008631,2024-05-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011445,ORD-2024-011445,CUST-001064,2024-05-04,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011449,ORD-2024-011449,CUST-007527,2024-02-22,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011450,ORD-2024-011450,CUST-001429,2024-05-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011451,ORD-2024-011451,CUST-002902,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011455,ORD-2024-011455,CUST-001253,2024-03-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011459,ORD-2024-011459,CUST-003384,2024-04-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011461,ORD-2024-011461,CUST-007075,2024-05-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011462,ORD-2024-011462,CUST-009571,2024-05-30,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011468,ORD-2024-011468,CUST-006366,2024-05-02,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011474,ORD-2024-011474,CUST-009778,2024-02-04,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011478,ORD-2024-011478,CUST-002432,2024-02-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011486,ORD-2024-011486,CUST-000542,2024-01-12,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011493,ORD-2024-011493,CUST-005881,2024-06-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011495,ORD-2024-011495,CUST-003408,2024-03-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011499,ORD-2024-011499,CUST-001784,2024-02-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011520,ORD-2024-011520,CUST-010205,2024-03-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011523,ORD-2024-011523,CUST-005729,2024-04-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011534,ORD-2024-011534,CUST-003147,2024-03-16,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011544,ORD-2024-011544,CUST-000418,2024-04-01,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011580,ORD-2024-011580,CUST-002211,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011587,ORD-2024-011587,CUST-003630,2024-04-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011588,ORD-2024-011588,CUST-009755,2024-01-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011600,ORD-2024-011600,CUST-002548,2024-05-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011605,ORD-2024-011605,CUST-000440,2024-06-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011608,ORD-2024-011608,CUST-005013,2024-04-04,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011610,ORD-2024-011610,CUST-009074,2024-05-27,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011612,ORD-2024-011612,CUST-006625,2024-02-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011616,ORD-2024-011616,CUST-002566,2024-02-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011620,ORD-2024-011620,CUST-006437,2024-05-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011623,ORD-2024-011623,CUST-007997,2024-04-05,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011633,ORD-2024-011633,CUST-008942,2024-02-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011635,ORD-2024-011635,CUST-007408,2023-12-31,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011641,ORD-2024-011641,CUST-009841,2024-03-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011649,ORD-2024-011649,CUST-000635,2024-03-06,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011650,ORD-2024-011650,CUST-009115,2024-06-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011653,ORD-2024-011653,CUST-005035,2024-03-09,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011663,ORD-2024-011663,CUST-001767,2024-02-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011664,ORD-2024-011664,CUST-005073,2024-02-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011669,ORD-2024-011669,CUST-000116,2024-05-16,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011679,ORD-2024-011679,CUST-002354,2024-02-07,Google Ads,H1_Search_Core_Retail,last_click,0,false
TP-011684,ORD-2024-011684,CUST-001057,2024-05-24,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011701,ORD-2024-011701,CUST-005268,2024-01-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011708,ORD-2024-011708,CUST-009459,2024-03-28,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011716,ORD-2024-011716,CUST-002093,2024-05-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011723,ORD-2024-011723,CUST-006207,2024-05-01,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011729,ORD-2024-011729,CUST-009823,2024-05-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011738,ORD-2024-011738,CUST-004844,2024-02-18,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011739,ORD-2024-011739,CUST-008033,2024-01-21,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-011741,ORD-2024-011741,CUST-007901,2024-06-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011745,ORD-2024-011745,CUST-000106,2024-02-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011760,ORD-2024-011760,CUST-002275,2024-04-02,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011761,ORD-2024-011761,CUST-007925,2024-02-17,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011765,ORD-2024-011765,CUST-004656,2024-03-05,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011790,ORD-2024-011790,CUST-008138,2024-04-22,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011791,ORD-2024-011791,CUST-007326,2024-05-30,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011801,ORD-2024-011801,CUST-000128,2024-02-17,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011804,ORD-2024-011804,CUST-004867,2024-04-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011808,ORD-2024-011808,CUST-004807,2024-03-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011815,ORD-2024-011815,CUST-002759,2024-01-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011821,ORD-2024-011821,CUST-001711,2024-04-17,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011823,ORD-2024-011823,CUST-003191,2024-05-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011826,ORD-2024-011826,CUST-004575,2024-01-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011832,ORD-2024-011832,CUST-007478,2024-06-04,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011835,ORD-2024-011835,CUST-002583,2024-01-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011843,ORD-2024-011843,CUST-006773,2024-01-24,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011849,ORD-2024-011849,CUST-001138,2024-04-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011858,ORD-2024-011858,CUST-009513,2024-02-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011862,ORD-2024-011862,CUST-008939,2024-06-12,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-011867,ORD-2024-011867,CUST-006774,2024-05-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011879,ORD-2024-011879,CUST-006734,2024-05-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011882,ORD-2024-011882,CUST-008854,2024-02-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011886,ORD-2024-011886,CUST-007748,2024-05-12,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011887,ORD-2024-011887,CUST-003831,2024-06-16,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011908,ORD-2024-011908,CUST-006916,2024-04-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011910,ORD-2024-011910,CUST-001930,2024-05-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011924,ORD-2024-011924,CUST-005094,2024-01-23,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011927,ORD-2024-011927,CUST-003322,2024-03-07,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-011933,ORD-2024-011933,CUST-001983,2024-05-27,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011940,ORD-2024-011940,CUST-002563,2024-05-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011941,ORD-2024-011941,CUST-009521,2024-05-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011943,ORD-2024-011943,CUST-004034,2024-05-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011952,ORD-2024-011952,CUST-004228,2024-05-04,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011953,ORD-2024-011953,CUST-002788,2024-05-18,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011956,ORD-2024-011956,CUST-000458,2024-06-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011963,ORD-2024-011963,CUST-002296,2024-04-22,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011973,ORD-2024-011973,CUST-008923,2024-05-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011977,ORD-2024-011977,CUST-009862,2024-05-14,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011978,ORD-2024-011978,CUST-009152,2024-04-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-011980,ORD-2024-011980,CUST-010078,2024-06-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011988,ORD-2024-011988,CUST-007819,2024-02-26,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-011990,ORD-2024-011990,CUST-004766,2024-03-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-011993,ORD-2024-011993,CUST-005103,2024-04-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-012001,ORD-2024-012001,CUST-005314,2024-06-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-012020,ORD-2024-012020,CUST-009895,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-012031,ORD-2024-012031,CUST-005424,2024-05-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-012036,ORD-2024-012036,CUST-008508,2024-02-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-012039,ORD-2024-012039,CUST-009975,2024-05-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-012040,ORD-2024-012040,CUST-002958,2024-05-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-012042,ORD-2024-012042,CUST-000091,2024-04-24,Youtube,H1_Video_Awareness_Retail,last_click,1,false
