order_id,order_date,customer_id,attribution_channel,campaign_name,is_paid_attributed,order_subtotal_zar,discount_total_zar,shipping_fee_zar,order_total_zar,payment_method,order_status,_source_note
ORD-2024-011044,2024-01-12,CUST-000702,Email,Lifecycle_Email,false,417.05,0.00,69.00,486.05,card,completed,source_export
ORD-2024-011045,2024-01-08,CUST-005704,Organic Search,Organic,false,661.36,19.02,0.00,661.36,card,completed,source_export
ORD-2024-011046,2024-04-20,CUST-001505,Referral,Referral_Partners,false,644.56,33.92,0.00,644.56,card,completed,source_export
ORD-2024-011047,2024-01-22,CUST-003546,Direct,Direct,false,131.68,6.93,49.00,180.68,wallet,completed,source_export
ORD-2024-011048,2024-04-16,CUST-002299,Organic Search,Organic,false,78.99,4.16,49.00,127.99,card,completed,source_export
ORD-2024-011049,2024-03-24,CUST-005759,Referral,Referral_Partners,false,186.18,9.80,49.00,235.18,payflex,completed,source_export
ORD-2024-011050,2024-03-20,CUST-002628,Organic Search,Organic,false,384.91,20.26,69.00,453.91,payflex,completed,source_export
ORD-2024-011051,2024-05-03,CUST-003822,Organic Search,Organic,false,148.59,7.82,69.00,217.59,card,completed,source_export
ORD-2024-011052,2024-01-07,CUST-007578,Referral,Referral_Partners,false,193.47,0.00,49.00,242.47,card,completed,source_export
ORD-2024-011053,2024-05-12,CUST-000082,DV360,H1_Programmatic_Prospecting_Retail,true,482.45,12.91,0.00,482.45,card,completed,source_export
ORD-2024-011054,2024-06-07,CUST-003083,Email,Lifecycle_Email,false,403.20,11.76,59.00,462.20,card,completed,source_export
ORD-2024-011055,2024-01-11,CUST-007489,Organic Search,Organic,false,212.74,11.20,59.00,271.74,wallet,completed,source_export
ORD-2024-011056,2024-05-30,CUST-002055,Direct,Direct,false,783.30,41.22,0.00,783.30,card,completed,source_export
ORD-2024-011057,2024-04-16,CUST-004333,Organic Search,Organic,false,221.64,11.67,59.00,280.64,instant_eft,completed,source_export
ORD-2024-011058,2024-01-22,CUST-009757,Email,Lifecycle_Email,false,541.35,21.28,0.00,541.35,card,completed,source_export
ORD-2024-011059,2024-01-01,CUST-008101,Organic Search,Organic,false,760.36,40.02,0.00,760.36,card,completed,source_export
ORD-2024-011060,2024-02-14,CUST-008732,Referral,Referral_Partners,false,741.04,0.00,0.00,741.04,card,completed,source_export
ORD-2024-011061,2024-06-05,CUST-003814,Organic Search,Organic,false,373.37,0.00,59.00,432.37,card,completed,source_export
ORD-2024-011062,2024-05-11,CUST-007463,Email,Lifecycle_Email,false,401.65,21.14,59.00,460.65,wallet,completed,source_export
ORD-2024-011063,2024-06-23,CUST-007326,Email,Lifecycle_Email,false,225.24,0.00,49.00,274.24,card,completed,source_export
ORD-2024-011064,2024-04-13,CUST-007954,Organic Search,Organic,false,659.58,0.00,0.00,659.58,card,completed,source_export
ORD-2024-011065,2024-01-03,CUST-009311,Direct,Direct,false,1096.67,57.72,0.00,1096.67,card,completed,source_export
ORD-2024-011066,2024-06-21,CUST-007722,Organic Search,Organic,false,235.81,0.00,69.00,304.81,card,completed,source_export
ORD-2024-011067,2024-04-24,CUST-002747,Organic Search,Organic,false,387.13,0.00,49.00,436.13,card,completed,source_export
ORD-2024-011068,2024-06-27,CUST-008302,Direct,Direct,false,110.37,0.00,69.00,179.37,card,completed,source_export
ORD-2024-011069,2024-03-27,CUST-010082,Email,Lifecycle_Email,false,86.82,4.57,69.00,155.82,card,completed,source_export
ORD-2024-011070,2024-06-16,CUST-002451,Google Ads,H1_Search_Core_Retail,true,287.89,15.15,69.00,356.89,instant_eft,completed,source_export
ORD-2024-011071,2024-01-30,CUST-007089,Google Ads,H1_Search_Core_Retail,true,610.10,40.61,0.00,610.10,card,completed,source_export
ORD-2024-011072,2024-01-23,CUST-001743,Direct,Direct,false,136.21,0.00,59.00,195.21,card,completed,source_export
ORD-2024-011073,2024-01-09,CUST-000306,Referral,Referral_Partners,false,1226.37,31.06,0.00,1226.37,card,completed,source_export
ORD-2024-011074,2024-01-05,CUST-002910,Email,Lifecycle_Email,false,294.97,15.52,69.00,363.97,card,completed,source_export
ORD-2024-011075,2024-06-12,CUST-001172,Direct,Direct,false,109.08,5.74,59.00,168.08,card,completed,source_export
ORD-2024-011076,2024-03-17,CUST-005993,Google Ads,H1_Search_Core_Retail,true,1100.75,57.93,0.00,1100.75,card,completed,source_export
ORD-2024-011077,2024-05-08,CUST-003584,Email,Lifecycle_Email,false,262.71,13.83,59.00,321.71,card,completed,source_export
ORD-2024-011078,2024-06-10,CUST-007988,Referral,Referral_Partners,false,230.02,12.11,49.00,279.02,instant_eft,refunded,source_export
ORD-2024-011079,2024-03-17,CUST-001598,Email,Lifecycle_Email,false,234.38,0.00,69.00,303.38,instant_eft,completed,source_export
ORD-2024-011080,2024-03-13,CUST-003441,YouTube,H1_Video_Awareness_Retail,true,366.68,35.62,59.00,425.68,card,completed,source_export
ORD-2024-011081,2024-02-05,CUST-001409,Organic Search,Organic,false,566.90,0.00,0.00,566.90,instant_eft,completed,source_export
ORD-2024-011082,2024-03-03,CUST-009353,Organic Search,Organic,false,206.77,10.88,59.00,265.77,wallet,completed,source_export
ORD-2024-011083,2024-04-23,CUST-007733,Email,Lifecycle_Email,false,127.18,6.69,69.00,196.18,card,completed,source_export
ORD-2024-011084,2024-04-22,CUST-000514,CM360,H1_Display_MidFunnel_Retail,true,574.14,0.00,0.00,574.14,instant_eft,completed,source_export
ORD-2024-011085,2024-04-23,CUST-002241,Direct,Direct,false,235.69,0.00,59.00,294.69,wallet,completed,source_export
ORD-2024-011086,2024-04-02,CUST-002107,Direct,Direct,false,755.52,39.76,0.00,755.52,wallet,completed,source_export
ORD-2024-011087,2024-03-12,CUST-009983,Organic Search,Organic,false,210.42,0.00,59.00,269.42,card,completed,source_export
ORD-2024-011088,2024-05-28,CUST-005894,Organic Search,Organic,false,143.57,0.00,69.00,212.57,card,completed,source_export
ORD-2024-011089,2024-06-14,CUST-005398,Organic Search,Organic,false,143.27,7.54,59.00,202.27,payflex,completed,source_export
ORD-2024-011090,2024-04-30,CUST-003924,Referral,Referral_Partners,false,177.98,9.37,69.00,246.98,card,completed,source_export
ORD-2024-011091,2024-06-07,CUST-000214,Organic Search,Organic,false,1772.73,15.03,0.00,1772.73,instant_eft,completed,source_export
ORD-2024-011092,2024-05-14,CUST-007705,Direct,Direct,false,273.14,0.00,59.00,332.14,wallet,completed,source_export
ORD-2024-011093,2024-06-25,CUST-009155,CM360,H1_Display_MidFunnel_Retail,true,1320.53,7.66,0.00,1320.53,card,completed,source_export
ORD-2024-011094,2024-03-14,CUST-006182,Direct,Direct,false,1715.42,90.28,0.00,1715.42,card,completed,source_export
ORD-2024-011095,2024-03-09,CUST-003968,Direct,Direct,false,333.56,17.55,49.00,382.56,card,completed,source_export
ORD-2024-011096,2024-06-01,CUST-005107,Direct,Direct,false,545.70,17.15,0.00,545.70,card,completed,source_export
ORD-2024-011097,25/06/2024,CUST-007798,Organic Search,Organic,false,1483.40,5.71,0.00,1483.40,wallet,completed,source_export
ORD-2024-011098,2024-03-10,CUST-002268,Organic Search,Organic,false,82.78,0.00,69.00,151.78,card,completed,source_export
ORD-2024-011099,2024-04-11,CUST-004985,Referral,Referral_Partners,false,577.47,25.88,0.00,577.47,wallet,completed,source_export
ORD-2024-011100,2024-04-28,CUST-010326,Direct,Direct,false,722.43,20.84,0.00,722.43,card,completed,source_export
ORD-2024-011101,2024-05-18,CUST-002554,Direct,Direct,false,263.09,0.00,49.00,312.09,card,completed,source_export
ORD-2024-011102,2024-02-09,CUST-000090,YouTube,H1_Video_Awareness_Retail,true,566.44,29.81,0.00,566.44,card,completed,source_export
ORD-2024-011103,2024-01-11,CUST-009876,Direct,Direct,false,218.19,11.48,69.00,287.19,card,completed,source_export
ORD-2024-011104,2024-03-26,CUST-004598,Organic Search,Organic,false,518.62,0.00,0.00,518.62,instant_eft,completed,source_export
ORD-2024-011105,2024-06-22,CUST-004831,Direct,Direct,false,159.18,8.38,59.00,218.18,card,completed,source_export
ORD-2024-011106,2024-05-30,CUST-006731,Email,Lifecycle_Email,false,226.97,5.25,59.00,285.97,card,completed,source_export
ORD-2024-011107,2024-03-13,CUST-008750,Email,Lifecycle_Email,false,243.22,0.00,59.00,302.22,card,completed,source_export
ORD-2024-011108,2024-05-02,CUST-001752,Organic Search,Organic,false,128.48,0.00,59.00,187.48,card,completed,source_export
ORD-2024-011109,2024-02-12,CUST-002042,Organic Search,Organic,false,588.69,9.54,0.00,588.69,payflex,completed,source_export
ORD-2024-011110,2024-04-06,CUST-001560,Referral,Referral_Partners,false,148.41,0.00,59.00,207.41,card,completed,source_export
ORD-2024-011111,2024-04-01,CUST-009707,Organic Search,Organic,false,783.53,41.24,0.00,783.53,card,completed,source_export
ORD-2024-011112,2024-05-14,CUST-008778,Organic Search,Organic,false,859.09,0.00,0.00,859.09,instant_eft,completed,source_export
ORD-2024-011113,2024-05-18,CUST-001667,Referral,Referral_Partners,false,292.63,0.00,69.00,361.63,card,completed,source_export
ORD-2024-011114,2024-05-26,CUST-009001,Organic Search,Organic,false,281.08,9.32,49.00,330.08,instant_eft,completed,source_export
ORD-2024-011115,2024-06-28,CUST-005297,Direct,Direct,false,1305.87,0.00,0.00,1305.87,card,completed,source_export
ORD-2024-011116,2024-05-08,CUST-003634,Email,Lifecycle_Email,false,130.64,0.00,49.00,179.64,card,completed,source_export
ORD-2024-011117,2024-06-29,CUST-003453,Organic Search,Organic,false,493.49,19.49,0.00,493.49,card,completed,source_export
ORD-2024-011118,2024-02-22,CUST-008508,CM360,H1_Display_MidFunnel_Retail,true,410.30,12.69,49.00,459.30,wallet,completed,source_export
ORD-2024-011119,2024-01-12,CUST-001039,Organic Search,Organic,false,226.79,11.94,59.00,285.79,instant_eft,completed,source_export
ORD-2024-011120,2024-04-23,CUST-001992,Direct,Direct,false,131.03,6.90,59.00,190.03,card,refunded,source_export
ORD-2024-011121,2024-03-25,CUST-005323,Organic Search,Organic,false,733.29,0.00,0.00,733.29,card,completed,source_export
ORD-2024-011122,2024-03-06,CUST-007682,Direct,Direct,false,506.07,26.64,0.00,506.07,instant_eft,completed,source_export
ORD-2024-011123,2024-05-16,CUST-007737,Referral,Referral_Partners,false,168.30,8.86,69.00,237.30,card,completed,source_export
ORD-2024-011124,2024-03-27,CUST-008572,Organic Search,Organic,false,392.01,0.00,49.00,R 441.01,card,refunded,source_export
ORD-2024-011125,2024-03-25,CUST-009379,Google Ads,H1_Search_Core_Retail,true,179.54,0.00,59.00,238.54,card,completed,source_export
ORD-2024-011126,2024-04-28,CUST-002964,Referral,Referral_Partners,false,697.27,36.70,0.00,697.27,card,completed,source_export
ORD-2024-011127,2024-05-07,CUST-000483,YouTube,H1_Video_Awareness_Retail,true,387.54,43.06,69.00,456.54,card,completed,source_export
ORD-2024-011128,2024-05-10,CUST-006946,Google Ads,H1_Search_Core_Retail,true,553.71,54.59,0.00,553.71,wallet,completed,source_export
ORD-2024-011129,2024-01-26,CUST-002071,Email,Lifecycle_Email,false,372.93,0.00,69.00,441.93,card,completed,source_export
ORD-2024-011130,2024-03-19,CUST-008505,Referral,Referral_Partners,false,379.95,13.78,59.00,438.95,card,completed,source_export
ORD-2024-011131,2024-05-31,CUST-003326,Referral,Referral_Partners,false,847.56,36.51,0.00,847.56,instant_eft,completed,source_export
ORD-2024-011132,2024-04-20,CUST-002938,Organic Search,Organic,false,355.83,0.00,69.00,424.83,card,completed,source_export
ORD-2024-011133,2024-04-24,CUST-002919,DV360,H1_Programmatic_Prospecting_Retail,true,148.39,16.49,69.00,217.39,wallet,completed,source_export
ORD-2024-011134,2024-01-30,CUST-008390,Email,Lifecycle_Email,false,415.08,0.00,49.00,464.08,payflex,completed,source_export
ORD-2024-011135,2024-06-05,CUST-008215,Email,Lifecycle_Email,false,234.43,0.00,59.00,293.43,instant_eft,completed,source_export
ORD-2024-011136,2024-03-28,CUST-008611,Organic Search,Organic,false,109.58,0.00,69.00,178.58,card,completed,source_export
ORD-2024-011137,2024-04-02,CUST-006410,Email,Lifecycle_Email,false,250.95,13.21,49.00,299.95,card,completed,source_export
ORD-2024-011138,2024-04-26,CUST-007539,Direct,Direct,false,112.23,5.91,69.00,181.23,instant_eft,completed,source_export
ORD-2024-011139,2024-03-28,CUST-004738,Organic Search,Organic,false,279.25,0.00,49.00,328.25,card,completed,source_export
ORD-2024-011140,2024-06-20,CUST-010178,Referral,Referral_Partners,false,204.63,10.77,59.00,263.63,card,completed,source_export
ORD-2024-011141,2024-05-30,CUST-008712,Email,Lifecycle_Email,false,814.74,4.14,0.00,814.74,card,completed,source_export
ORD-2024-011142,2024-04-17,CUST-006847,Organic Search,Organic,false,462.26,0.00,0.00,462.26,card,completed,source_export
ORD-2024-011143,2024-02-28,CUST-004622,Email,Lifecycle_Email,false,122.52,0.00,49.00,171.52,payflex,completed,source_export
ORD-2024-011144,2024-03-11,CUST-003613,Referral,Referral_Partners,false,676.24,35.59,0.00,676.24,card,completed,source_export
ORD-2024-011145,2024-04-27,CUST-006745,Google Ads,H1_Search_Core_Retail,true,289.01,32.11,49.00,338.01,card,completed,source_export
ORD-2024-011146,2024-05-09,CUST-006781,Google Ads,H1_Search_Core_Retail,true,182.19,9.59,59.00,241.19,card,completed,source_export
ORD-2024-011147,2024-01-22,CUST-006023,Direct,Direct,false,294.25,15.49,49.00,343.25,wallet,completed,source_export
ORD-2024-011148,2024-06-14,CUST-005220,Email,Lifecycle_Email,false,223.09,11.74,59.00,282.09,payflex,completed,source_export
ORD-2024-011149,2024-03-21,CUST-007957,Google Ads,H1_Search_Core_Retail,true,848.64,94.29,0.00,848.64,card,completed,source_export
ORD-2024-011150,2024-04-25,CUST-004716,Organic Search,Organic,false,386.12,0.00,69.00,455.12,wallet,completed,source_export
ORD-2024-011151,2024-05-16,CUST-008024,Google Ads,H1_Search_Core_Retail,true,585.80,0.00,0.00,585.80,wallet,completed,source_export
ORD-2024-011152,2024-04-22,CUST-007831,Email,Lifecycle_Email,false,772.03,0.00,0.00,772.03,instant_eft,completed,source_export
ORD-2024-011153,2024-03-29,CUST-003275,Organic Search,Organic,false,392.50,20.66,59.00,451.50,card,completed,source_export
ORD-2024-011154,2024-05-01,CUST-006300,Email,Lifecycle_Email,false,95.28,5.01,49.00,144.28,wallet,completed,source_export
ORD-2024-011155,2024-03-17,CUST-000590,Organic Search,Organic,false,106.67,5.61,59.00,165.67,instant_eft,completed,source_export
ORD-2024-011156,2024-02-29,CUST-008071,Direct,Direct,false,254.11,0.00,59.00,313.11,instant_eft,completed,source_export
ORD-2024-011157,2024-03-29,CUST-000950,Direct,Direct,false,378.43,19.92,49.00,427.43,payflex,completed,source_export
ORD-2024-011158,2024-03-03,CUST-000830,Email,Lifecycle_Email,false,579.81,0.00,0.00,579.81,card,completed,source_export
ORD-2024-011159,2024-04-19,CUST-007691,Referral,Referral_Partners,false,135.23,0.00,49.00,184.23,wallet,completed,source_export
ORD-2024-011160,2024-02-19,CUST-007740,Email,Lifecycle_Email,false,364.94,6.98,59.00,423.94,card,completed,source_export
ORD-2024-011161,2024-06-27,CUST-005364,Organic Search,Organic,false,781.81,0.00,0.00,781.81,instant_eft,completed,source_export
ORD-2024-011162,2024-04-06,CUST-010010,Referral,Referral_Partners,false,118.65,6.24,49.00,167.65,card,completed,source_export
ORD-2024-011163,2024-06-27,CUST-009097,CM360,H1_Display_MidFunnel_Retail,true,75.62,3.98,49.00,124.62,card,completed,source_export
ORD-2024-011164,2024-06-21,CUST-003585,Direct,Direct,false,860.32,0.00,0.00,860.32,wallet,completed,source_export
ORD-2024-011165,2024-06-20,CUST-010344,Organic Search,Organic,false,414.97,4.48,49.00,463.97,card,completed,source_export
ORD-2024-011166,2024-04-14,CUST-005548,Email,Lifecycle_Email,false,115.78,6.09,49.00,164.78,card,completed,source_export
ORD-2024-011167,2024-05-07,CUST-008965,Email,Lifecycle_Email,false,115.55,0.00,69.00,184.55,card,completed,source_export
ORD-2024-011168,2024-04-25,CUST-000390,Google Ads,H1_Search_Core_Retail,true,187.81,9.88,69.00,256.81,payflex,completed,source_export
ORD-2024-011169,2024-04-11,CUST-007116,Email,Lifecycle_Email,false,882.99,0.00,0.00,882.99,card,completed,source_export
ORD-2024-011170,2024-05-26,CUST-009188,Organic Search,Organic,false,255.38,13.44,49.00,304.38,card,completed,source_export
ORD-2024-011171,2024-03-12,CUST-009670,Email,Lifecycle_Email,false,196.44,10.34,49.00,245.44,card,completed,source_export
ORD-2024-011172,2024-06-21,CUST-007116,Organic Search,Organic,false,584.06,30.74,0.00,584.06,card,completed,source_export
ORD-2024-011173,2024-04-20,CUST-006926,Email,Lifecycle_Email,false,312.91,0.00,59.00,371.91,card,completed,source_export
ORD-2024-011174,2024-05-21,CUST-006394,Direct,Direct,false,432.28,0.00,69.00,501.28,card,completed,source_export
ORD-2024-011175,2024-04-28,CUST-009688,Organic Search,Organic,false,180.33,0.00,49.00,229.33,payflex,completed,source_export
ORD-2024-011176,2024-02-14,CUST-005705,Direct,Direct,false,567.95,29.89,0.00,567.95,card,completed,source_export
ORD-2024-011177,2024-04-28,CUST-002236,Organic Search,Organic,false,234.97,12.37,59.00,293.97,card,completed,source_export
ORD-2024-011178,2024-05-29,CUST-000050,Direct,Direct,false,376.96,0.00,59.00,435.96,card,completed,source_export
ORD-2024-011179,2024-06-02,CUST-002848,Organic Search,Organic,false,148.50,0.00,59.00,207.50,card,completed,source_export
ORD-2024-011180,2024-01-26,CUST-004072,Organic Search,Organic,false,180.99,0.00,69.00,249.99,card,completed,source_export
ORD-2024-011181,2024-03-17,CUST-005027,Email,Lifecycle_Email,false,102.75,0.00,59.00,161.75,wallet,completed,source_export
ORD-2024-011182,2024-06-02,CUST-007875,YouTube,H1_Video_Awareness_Retail,true,121.55,0.00,59.00,180.55,payflex,completed,source_export
ORD-2024-011183,2024-06-10,CUST-003848,Email,Lifecycle_Email,false,381.61,0.00,49.00,430.61,card,completed,source_export
ORD-2024-011184,2024-05-02,CUST-009297,DV360,H1_Programmatic_Prospecting_Retail,true,168.35,0.00,59.00,227.35,instant_eft,completed,source_export
ORD-2024-011185,2024-04-24,CUST-007550,Organic Search,Organic,false,177.00,0.00,69.00,246.00,card,completed,source_export
ORD-2024-011186,2024-03-07,CUST-009262,Referral,Referral_Partners,false,294.12,15.48,49.00,343.12,card,completed,source_export
ORD-2024-011187,2024-02-26,CUST-002545,Organic Search,Organic,false,606.81,31.94,0.00,606.81,card,completed,source_export
ORD-2024-011188,2024-01-10,CUST-009288,Organic Search,Organic,false,351.73,18.51,69.00,420.73,card,completed,source_export
ORD-2024-011189,2024-05-17,CUST-008003,Email,Lifecycle_Email,false,703.40,6.29,0.00,703.40,card,completed,source_export
ORD-2024-011190,2024-03-30,CUST-006632,Email,Lifecycle_Email,false,190.92,10.05,59.00,249.92,instant_eft,completed,source_export
ORD-2024-011191,2024-03-12,CUST-001334,Direct,Direct,false,145.28,0.00,59.00,204.28,card,completed,source_export
